"ref_area.label","indicator.label","source.label","sex.label","time","obs_value","obs_status.label","note_indicator.label","note_source.label"
"South Africa","Informal employment rate by sex (%)","LFS - Quarterly Labour Force Survey","Sex: Male","2022",41.318,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Informal employment rate by sex (%)","LFS - Quarterly Labour Force Survey","Sex: Female","2022",43.293,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Informal employment rate by sex (%)","LFS - Quarterly Labour Force Survey","Sex: Total","2021",41.619,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Informal employment rate by sex (%)","LFS - Quarterly Labour Force Survey","Sex: Male","2021",39.74,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Informal employment rate by sex (%)","LFS - Quarterly Labour Force Survey","Sex: Female","2021",43.928,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Informal employment rate by sex (%)","LFS - Quarterly Labour Force Survey","Sex: Total","2020",40.719,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Informal employment rate by sex (%)","LFS - Quarterly Labour Force Survey","Sex: Male","2020",39.042,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Informal employment rate by sex (%)","LFS - Quarterly Labour Force Survey","Sex: Female","2020",42.762,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Informal employment rate by sex (%)","LFS - Quarterly Labour Force Survey","Sex: Total","2019",40.515,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Informal employment rate by sex (%)","LFS - Quarterly Labour Force Survey","Sex: Male","2019",38.411,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Informal employment rate by sex (%)","LFS - Quarterly Labour Force Survey","Sex: Female","2019",43.088,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Informal employment rate by sex (%)","LFS - Quarterly Labour Force Survey","Sex: Total","2018",40.394,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Informal employment rate by sex (%)","LFS - Quarterly Labour Force Survey","Sex: Male","2018",38.264,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Informal employment rate by sex (%)","LFS - Quarterly Labour Force Survey","Sex: Female","2018",43.02,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Informal employment rate by sex (%)","LFS - Quarterly Labour Force Survey","Sex: Total","2017",40.616,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Informal employment rate by sex (%)","LFS - Quarterly Labour Force Survey","Sex: Male","2017",38.175,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Informal employment rate by sex (%)","LFS - Quarterly Labour Force Survey","Sex: Female","2017",43.624,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Informal employment rate by sex (%)","LFS - Quarterly Labour Force Survey","Sex: Total","2016",39.748,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Informal employment rate by sex (%)","LFS - Quarterly Labour Force Survey","Sex: Male","2016",37.75,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Informal employment rate by sex (%)","LFS - Quarterly Labour Force Survey","Sex: Female","2016",42.263,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Informal employment rate by sex (%)","LFS - Quarterly Labour Force Survey","Sex: Total","2015",39.729,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Informal employment rate by sex (%)","LFS - Quarterly Labour Force Survey","Sex: Male","2015",37.447,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Informal employment rate by sex (%)","LFS - Quarterly Labour Force Survey","Sex: Female","2015",42.577,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Informal employment rate by sex (%)","LFS - Quarterly Labour Force Survey","Sex: Total","2014",37.423,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Informal employment rate by sex (%)","LFS - Quarterly Labour Force Survey","Sex: Male","2014",34.359,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Informal employment rate by sex (%)","LFS - Quarterly Labour Force Survey","Sex: Female","2014",41.222,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Informal employment rate by sex (%)","LFS - Quarterly Labour Force Survey","Sex: Total","2013",38.198,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Informal employment rate by sex (%)","LFS - Quarterly Labour Force Survey","Sex: Male","2013",34.841,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Informal employment rate by sex (%)","LFS - Quarterly Labour Force Survey","Sex: Female","2013",42.298,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Informal employment rate by sex (%)","LFS - Quarterly Labour Force Survey","Sex: Total","2012",38.542,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Informal employment rate by sex (%)","LFS - Quarterly Labour Force Survey","Sex: Male","2012",35.302,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Informal employment rate by sex (%)","LFS - Quarterly Labour Force Survey","Sex: Female","2012",42.546,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Informal employment rate by sex (%)","LFS - Quarterly Labour Force Survey","Sex: Total","2011",40.27,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Informal employment rate by sex (%)","LFS - Quarterly Labour Force Survey","Sex: Male","2011",36.56,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Informal employment rate by sex (%)","LFS - Quarterly Labour Force Survey","Sex: Female","2011",44.805,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Informal employment rate by sex (%)","LFS - Quarterly Labour Force Survey","Sex: Total","2010",37.628,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Informal employment rate by sex (%)","LFS - Quarterly Labour Force Survey","Sex: Male","2010",34.119,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Informal employment rate by sex (%)","LFS - Quarterly Labour Force Survey","Sex: Female","2010",42.08,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Informal employment rate by sex (%)","LFS - Quarterly Labour Force Survey","Sex: Total","2009",40.738,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Informal employment rate by sex (%)","LFS - Quarterly Labour Force Survey","Sex: Male","2009",35.823,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Informal employment rate by sex (%)","LFS - Quarterly Labour Force Survey","Sex: Female","2009",46.657,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Informal employment rate by sex (%)","LFS - Quarterly Labour Force Survey","Sex: Total","2008",41.871,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Informal employment rate by sex (%)","LFS - Quarterly Labour Force Survey","Sex: Male","2008",37.295,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Informal employment rate by sex (%)","LFS - Quarterly Labour Force Survey","Sex: Female","2008",47.546,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Informal employment rate by sex (%)","LFS - Quarterly Labour Force Survey","Sex: Total","2007",48.862,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Informal employment rate by sex (%)","LFS - Quarterly Labour Force Survey","Sex: Male","2007",47.637,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Informal employment rate by sex (%)","LFS - Quarterly Labour Force Survey","Sex: Female","2007",50.757,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Informal employment rate by sex (%)","LFS - Quarterly Labour Force Survey","Sex: Total","2006",49.098,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Informal employment rate by sex (%)","LFS - Quarterly Labour Force Survey","Sex: Male","2006",47.096,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Informal employment rate by sex (%)","LFS - Quarterly Labour Force Survey","Sex: Female","2006",52.262,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Informal employment rate by sex (%)","LFS - Quarterly Labour Force Survey","Sex: Total","2005",48.237,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Informal employment rate by sex (%)","LFS - Quarterly Labour Force Survey","Sex: Male","2005",45.826,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Informal employment rate by sex (%)","LFS - Quarterly Labour Force Survey","Sex: Female","2005",52.087,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Informal employment rate by sex (%)","LFS - Quarterly Labour Force Survey","Sex: Total","2004",46.245,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Informal employment rate by sex (%)","LFS - Quarterly Labour Force Survey","Sex: Male","2004",44.42,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Informal employment rate by sex (%)","LFS - Quarterly Labour Force Survey","Sex: Female","2004",49.225,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Informal employment rate by sex (%)","LFS - Quarterly Labour Force Survey","Sex: Total","2003",46.624,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Informal employment rate by sex (%)","LFS - Quarterly Labour Force Survey","Sex: Male","2003",44.22,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Informal employment rate by sex (%)","LFS - Quarterly Labour Force Survey","Sex: Female","2003",50.503,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Informal employment rate by sex (%)","LFS - Quarterly Labour Force Survey","Sex: Total","2002",47.267,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Informal employment rate by sex (%)","LFS - Quarterly Labour Force Survey","Sex: Male","2002",45.281,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Informal employment rate by sex (%)","LFS - Quarterly Labour Force Survey","Sex: Female","2002",50.567,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Informal employment rate by sex (%)","LFS - Quarterly Labour Force Survey","Sex: Total","2001",52.183,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Informal employment rate by sex (%)","LFS - Quarterly Labour Force Survey","Sex: Male","2001",48.508,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Informal employment rate by sex (%)","LFS - Quarterly Labour Force Survey","Sex: Female","2001",57.77,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Informal employment rate by sex (%)","LFS - Quarterly Labour Force Survey","Sex: Total","2000",54.14,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Informal employment rate by sex (%)","LFS - Quarterly Labour Force Survey","Sex: Male","2000",50.814,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Informal employment rate by sex (%)","LFS - Quarterly Labour Force Survey","Sex: Female","2000",59.046,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Zambia","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Total","2022",85.56,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Male","2022",81.707,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Female","2022",90.037,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Total","2021",85.976,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Male","2021",82.441,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Female","2021",90.153,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Total","2020",84.763,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Male","2020",80.625,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Female","2020",89.404,,,"Repository: ILO-STATISTICS - Micro data processing"
